Open_time,Open_time,Open,High,Low,Close,Volume
2026-03-29 16:30:00,1774801800000,0.0017143,0.0017144,0.0017048,0.0017061,122944000.0
2026-03-29 16:45:00,1774802700000,0.0017061,0.0017088,0.0017055,0.0017069,48978800.0
2026-03-29 17:00:00,1774803600000,0.0017069,0.0017131,0.0017055,0.0017063,41866000.0
2026-03-29 17:15:00,1774804500000,0.0017063,0.0017063,0.0016988,0.0017028,161423600.0
2026-03-29 17:30:00,1774805400000,0.0017028,0.0017087,0.0017027,0.0017071,60257500.0
2026-03-29 17:45:00,1774806300000,0.0017071,0.0017093,0.001705,0.0017067,24081400.0
2026-03-29 18:00:00,1774807200000,0.0017067,0.0017075,0.0017009,0.0017052,26433000.0
2026-03-29 18:15:00,1774808100000,0.0017052,0.0017081,0.0017015,0.0017036,25648300.0
2026-03-29 18:30:00,1774809000000,0.0017036,0.0017122,0.0017036,0.0017093,64042500.0
2026-03-29 18:45:00,1774809900000,0.0017093,0.0017112,0.0017079,0.0017081,31956500.0
2026-03-29 19:00:00,1774810800000,0.0017081,0.0017083,0.0017045,0.0017058,30947500.0
2026-03-29 19:15:00,1774811700000,0.0017058,0.0017086,0.0017057,0.0017062,31219500.0
2026-03-29 19:30:00,1774812600000,0.0017062,0.0017075,0.0017042,0.001705,23638400.0
2026-03-29 19:45:00,1774813500000,0.001705,0.0017068,0.0017047,0.0017056,28271400.0
2026-03-29 20:00:00,1774814400000,0.0017056,0.0017137,0.0017049,0.0017117,42463200.0
2026-03-29 20:15:00,1774815300000,0.0017117,0.001726,0.0017117,0.0017228,84245000.0
2026-03-29 20:30:00,1774816200000,0.0017228,0.0017236,0.0017168,0.0017169,38050400.0
2026-03-29 20:45:00,1774817100000,0.0017169,0.0017195,0.0017161,0.0017195,24486300.0
2026-03-29 21:00:00,1774818000000,0.0017195,0.0017245,0.0017189,0.0017203,35857500.0
2026-03-29 21:15:00,1774818900000,0.0017203,0.0017212,0.0017177,0.0017177,11003500.0
2026-03-29 21:30:00,1774819800000,0.0017177,0.0017189,0.0017119,0.0017172,144708800.0
2026-03-29 21:45:00,1774820700000,0.0017172,0.0017173,0.0017119,0.0017135,29148900.0
2026-03-29 22:00:00,1774821600000,0.0017135,0.0017135,0.0016932,0.0016968,201153300.0
2026-03-29 22:15:00,1774822500000,0.0016968,0.0017041,0.0016957,0.0017028,107085900.0
2026-03-29 22:30:00,1774823400000,0.0017028,0.0017028,0.0016588,0.0016622,546629600.0
2026-03-29 22:45:00,1774824300000,0.0016622,0.0016673,0.0016111,0.0016601,1462007700.0
2026-03-29 23:00:00,1774825200000,0.0016601,0.0016761,0.0016601,0.0016704,232062300.0
2026-03-29 23:15:00,1774826100000,0.0016704,0.0016809,0.0016656,0.0016691,218026400.0
2026-03-29 23:30:00,1774827000000,0.0016691,0.0016742,0.0016679,0.0016701,95982100.0
2026-03-29 23:45:00,1774827900000,0.0016701,0.0016767,0.0016627,0.0016669,135277000.0
2026-03-30 00:00:00,1774828800000,0.0016669,0.0016722,0.0016659,0.0016688,67530200.0
2026-03-30 00:15:00,1774829700000,0.0016688,0.0017124,0.0016683,0.0016965,350280100.0
2026-03-30 00:30:00,1774830600000,0.0016965,0.0017008,0.0016762,0.0016812,134933600.0
2026-03-30 00:45:00,1774831500000,0.0016812,0.0016914,0.0016756,0.0016892,104219800.0
2026-03-30 01:00:00,1774832400000,0.0016892,0.0017036,0.0016872,0.001692,135369600.0
2026-03-30 01:15:00,1774833300000,0.001692,0.0017,0.0016889,0.0016977,104435200.0
2026-03-30 01:30:00,1774834200000,0.0016977,0.0017048,0.0016901,0.0016941,98469300.0
2026-03-30 01:45:00,1774835100000,0.0016941,0.0017058,0.0016941,0.001705,104254100.0
2026-03-30 02:00:00,1774836000000,0.001705,0.0017115,0.0017014,0.0017082,75525800.0
2026-03-30 02:15:00,1774836900000,0.0017082,0.0017122,0.0017038,0.001706,54090400.0
2026-03-30 02:30:00,1774837800000,0.001706,0.0017147,0.0016973,0.0017147,89186700.0
2026-03-30 02:45:00,1774838700000,0.0017147,0.0017294,0.0017126,0.0017152,226051500.0
2026-03-30 03:00:00,1774839600000,0.0017152,0.0017155,0.0017055,0.0017079,135870500.0
2026-03-30 03:15:00,1774840500000,0.0017079,0.0017196,0.0017073,0.0017184,31712600.0
2026-03-30 03:30:00,1774841400000,0.0017184,0.0017188,0.0017135,0.0017165,22457800.0
2026-03-30 03:45:00,1774842300000,0.0017165,0.0017225,0.0017146,0.0017168,36396400.0
2026-03-30 04:00:00,1774843200000,0.0017168,0.0017243,0.0017163,0.0017225,40847400.0
2026-03-30 04:15:00,1774844100000,0.0017225,0.0017301,0.0017212,0.0017232,47687800.0
2026-03-30 04:30:00,1774845000000,0.0017232,0.0017273,0.0017202,0.0017215,30900900.0
2026-03-30 04:45:00,1774845900000,0.0017215,0.0017264,0.0017197,0.0017252,35593000.0
2026-03-30 05:00:00,1774846800000,0.0017252,0.0017358,0.0017252,0.0017304,160357500.0
2026-03-30 05:15:00,1774847700000,0.0017304,0.0017335,0.0017265,0.0017283,54999500.0
2026-03-30 05:30:00,1774848600000,0.0017283,0.0017288,0.0017192,0.0017221,40865600.0
2026-03-30 05:45:00,1774849500000,0.0017221,0.0017233,0.0017181,0.0017206,43510000.0
2026-03-30 06:00:00,1774850400000,0.0017206,0.0017255,0.0017178,0.0017186,34806900.0
2026-03-30 06:15:00,1774851300000,0.0017186,0.0017189,0.0017134,0.0017156,57833700.0
2026-03-30 06:30:00,1774852200000,0.0017156,0.0017162,0.0017107,0.0017141,54929200.0
2026-03-30 06:45:00,1774853100000,0.0017141,0.0017176,0.0017132,0.0017136,32036300.0
2026-03-30 07:00:00,1774854000000,0.0017136,0.0017184,0.0017114,0.0017153,18828800.0
2026-03-30 07:15:00,1774854900000,0.0017153,0.0017173,0.0017106,0.0017112,30174400.0
2026-03-30 07:30:00,1774855800000,0.0017112,0.0017142,0.0017085,0.0017111,27267000.0
2026-03-30 07:45:00,1774856700000,0.0017111,0.0017294,0.0017111,0.0017212,170801700.0
2026-03-30 08:00:00,1774857600000,0.0017212,0.0017286,0.0017174,0.0017241,61871700.0
2026-03-30 08:15:00,1774858500000,0.0017241,0.0017265,0.0017198,0.001721,72403500.0
2026-03-30 08:30:00,1774859400000,0.001721,0.0017289,0.0017205,0.0017214,96669300.0
2026-03-30 08:45:00,1774860300000,0.0017214,0.0017237,0.001715,0.0017163,63315700.0
2026-03-30 09:00:00,1774861200000,0.0017163,0.001717,0.0017089,0.0017104,83538000.0
2026-03-30 09:15:00,1774862100000,0.0017104,0.0017114,0.0017059,0.0017063,68489300.0
2026-03-30 09:30:00,1774863000000,0.0017063,0.0017071,0.0016981,0.0017007,39134500.0
2026-03-30 09:45:00,1774863900000,0.0017007,0.0017016,0.0016962,0.0016965,43694200.0
2026-03-30 10:00:00,1774864800000,0.0016965,0.001699,0.0016937,0.0016959,122071500.0
2026-03-30 10:15:00,1774865700000,0.0016959,0.0017014,0.0016958,0.0016981,54340100.0
2026-03-30 10:30:00,1774866600000,0.0016981,0.0016992,0.0016881,0.0016894,65994300.0
2026-03-30 10:45:00,1774867500000,0.0016894,0.0016978,0.0016869,0.0016929,67638200.0
2026-03-30 11:00:00,1774868400000,0.0016929,0.0017019,0.0016929,0.0017003,47283900.0
2026-03-30 11:15:00,1774869300000,0.0017003,0.0017213,0.0016983,0.0017071,388838300.0
2026-03-30 11:30:00,1774870200000,0.0017071,0.0017128,0.0017054,0.0017062,112531900.0
2026-03-30 11:45:00,1774871100000,0.0017062,0.0017065,0.0017003,0.0017007,50730800.0
2026-03-30 12:00:00,1774872000000,0.0017007,0.0017164,0.0017003,0.0017065,270408400.0
2026-03-30 12:15:00,1774872900000,0.0017065,0.0017139,0.0017021,0.0017085,97155900.0
2026-03-30 12:30:00,1774873800000,0.0017085,0.0017203,0.0017083,0.0017182,120964500.0
2026-03-30 12:45:00,1774874700000,0.0017182,0.0017185,0.0017134,0.0017152,22302500.0
2026-03-30 13:00:00,1774875600000,0.0017152,0.0017179,0.0017129,0.0017147,54378300.0
2026-03-30 13:15:00,1774876500000,0.0017147,0.0017224,0.0017115,0.0017137,139706500.0
2026-03-30 13:30:00,1774877400000,0.0017137,0.0017167,0.0017063,0.001708,130692700.0
2026-03-30 13:45:00,1774878300000,0.001708,0.0017113,0.0016964,0.0016971,111712500.0
2026-03-30 14:00:00,1774879200000,0.0016971,0.0017043,0.0016878,0.0017013,245680800.0
2026-03-30 14:15:00,1774880100000,0.0017013,0.0017014,0.001689,0.0016903,80719400.0
2026-03-30 14:30:00,1774881000000,0.0016903,0.001695,0.0016828,0.001689,105901800.0
2026-03-30 14:45:00,1774881900000,0.001689,0.0017113,0.0016864,0.0017068,139928500.0
2026-03-30 15:00:00,1774882800000,0.0017068,0.0017114,0.0016986,0.0017016,72662000.0
2026-03-30 15:15:00,1774883700000,0.0017016,0.001702,0.0016948,0.0016986,59509300.0
2026-03-30 15:30:00,1774884600000,0.0016986,0.0017101,0.001697,0.001701,86270700.0
2026-03-30 15:45:00,1774885500000,0.001701,0.0017024,0.0016913,0.0016916,90215200.0
2026-03-30 16:00:00,1774886400000,0.0016916,0.0016921,0.0016779,0.0016868,124198400.0
2026-03-30 16:15:00,1774887300000,0.0016868,0.0016882,0.0016806,0.0016821,58733800.0
2026-03-30 16:30:00,1774888200000,0.0016821,0.0016865,0.0016795,0.001681,52425100.0
2026-03-30 16:45:00,1774889100000,0.001681,0.0016836,0.0016762,0.0016835,85546800.0
2026-03-30 17:00:00,1774890000000,0.0016835,0.0016886,0.0016806,0.0016821,50167700.0
2026-03-30 17:15:00,1774890900000,0.0016821,0.0016822,0.0016633,0.0016677,200133600.0
2026-03-30 17:30:00,1774891800000,0.0016677,0.0016733,0.001666,0.0016733,119822500.0
2026-03-30 17:45:00,1774892700000,0.0016733,0.0016738,0.0016651,0.0016689,85373300.0
2026-03-30 18:00:00,1774893600000,0.0016689,0.0016691,0.0016588,0.0016594,124516100.0
2026-03-30 18:15:00,1774894500000,0.0016594,0.0016623,0.0016471,0.0016531,202325000.0
2026-03-30 18:30:00,1774895400000,0.0016531,0.0016564,0.0016485,0.0016537,162823800.0
2026-03-30 18:45:00,1774896300000,0.0016537,0.0016591,0.0016521,0.0016549,181571300.0
2026-03-30 19:00:00,1774897200000,0.0016549,0.001658,0.0016478,0.0016518,197783800.0
2026-03-30 19:15:00,1774898100000,0.0016518,0.0016536,0.0016489,0.0016507,99264800.0
2026-03-30 19:30:00,1774899000000,0.0016507,0.0016565,0.0016501,0.0016537,88159400.0
2026-03-30 19:45:00,1774899900000,0.0016537,0.0016642,0.0016534,0.0016639,92765600.0
2026-03-30 20:00:00,1774900800000,0.0016639,0.0016707,0.0016635,0.0016683,60199900.0
2026-03-30 20:15:00,1774901700000,0.0016683,0.001669,0.0016645,0.0016662,108546100.0
2026-03-30 20:30:00,1774902600000,0.0016662,0.0016662,0.0016618,0.0016626,24814600.0
2026-03-30 20:45:00,1774903500000,0.0016626,0.0016635,0.0016596,0.0016599,27317000.0
2026-03-30 21:00:00,1774904400000,0.0016599,0.0016718,0.0016588,0.0016687,127462500.0
2026-03-30 21:15:00,1774905300000,0.0016687,0.0016776,0.0016669,0.0016677,60575800.0
2026-03-30 21:30:00,1774906200000,0.0016677,0.0016759,0.0016676,0.0016742,41522500.0
2026-03-30 21:45:00,1774907100000,0.0016742,0.001677,0.0016657,0.0016671,42884100.0
2026-03-30 22:00:00,1774908000000,0.0016671,0.0016746,0.0016623,0.0016661,55326800.0
2026-03-30 22:15:00,1774908900000,0.0016661,0.0016679,0.0016614,0.0016643,71599100.0
2026-03-30 22:30:00,1774909800000,0.0016643,0.0016648,0.0016583,0.0016639,75611700.0
2026-03-30 22:45:00,1774910700000,0.0016639,0.0016639,0.001655,0.0016594,30681000.0
2026-03-30 23:00:00,1774911600000,0.0016594,0.0016594,0.0016368,0.0016452,265082900.0
2026-03-30 23:15:00,1774912500000,0.0016452,0.0016531,0.0016437,0.0016531,97726700.0
2026-03-30 23:30:00,1774913400000,0.0016531,0.0016556,0.0016498,0.0016541,41266100.0
2026-03-30 23:45:00,1774914300000,0.0016541,0.0016573,0.0016509,0.0016571,38165500.0
2026-03-31 00:00:00,1774915200000,0.0016571,0.0016577,0.001648,0.0016527,151649800.0
2026-03-31 00:15:00,1774916100000,0.0016527,0.0016573,0.0016498,0.0016563,77063200.0
2026-03-31 00:30:00,1774917000000,0.0016563,0.0016625,0.001653,0.0016622,61591400.0
2026-03-31 00:45:00,1774917900000,0.0016622,0.0016712,0.001662,0.0016709,109393600.0
2026-03-31 01:00:00,1774918800000,0.0016709,0.0016768,0.0016665,0.0016741,90013600.0
2026-03-31 01:15:00,1774919700000,0.0016741,0.0016923,0.0016733,0.0016923,160654000.0
2026-03-31 01:30:00,1774920600000,0.0016923,0.0017037,0.0016843,0.0016865,243317300.0
2026-03-31 01:45:00,1774921500000,0.0016865,0.001691,0.0016834,0.001691,44497600.0
2026-03-31 02:00:00,1774922400000,0.001691,0.0016926,0.0016868,0.0016924,87416600.0
2026-03-31 02:15:00,1774923300000,0.0016924,0.0017004,0.0016918,0.0016939,72427600.0
2026-03-31 02:30:00,1774924200000,0.0016939,0.0016942,0.0016886,0.0016931,26267900.0
2026-03-31 02:45:00,1774925100000,0.0016931,0.0016974,0.0016903,0.0016903,62956400.0
2026-03-31 03:00:00,1774926000000,0.0016903,0.0016904,0.0016811,0.0016814,53726600.0
2026-03-31 03:15:00,1774926900000,0.0016814,0.0016828,0.0016753,0.0016788,60135900.0
2026-03-31 03:30:00,1774927800000,0.0016788,0.0016795,0.0016685,0.0016711,96244700.0
2026-03-31 03:45:00,1774928700000,0.0016711,0.0016737,0.0016688,0.0016733,53261800.0
2026-03-31 04:00:00,1774929600000,0.0016733,0.0016789,0.0016733,0.0016765,62754600.0
2026-03-31 04:15:00,1774930500000,0.0016765,0.0016844,0.0016707,0.0016739,89373600.0
2026-03-31 04:30:00,1774931400000,0.0016739,0.001674,0.0016675,0.0016693,65612400.0
2026-03-31 04:45:00,1774932300000,0.0016693,0.0016741,0.0016693,0.0016693,22340100.0
2026-03-31 05:00:00,1774933200000,0.0016693,0.0016696,0.0016625,0.0016638,55897600.0
2026-03-31 05:15:00,1774934100000,0.0016638,0.0016708,0.0016627,0.0016697,47495400.0
2026-03-31 05:30:00,1774935000000,0.0016697,0.0016718,0.0016675,0.0016689,91763600.0
2026-03-31 05:45:00,1774935900000,0.0016689,0.0016699,0.0016653,0.0016673,22222900.0
2026-03-31 06:00:00,1774936800000,0.0016673,0.0016687,0.0016631,0.0016637,38736600.0
2026-03-31 06:15:00,1774937700000,0.0016637,0.0016637,0.0016577,0.0016628,114324500.0
2026-03-31 06:30:00,1774938600000,0.0016628,0.001667,0.0016611,0.0016663,75897100.0
2026-03-31 06:45:00,1774939500000,0.0016663,0.0016724,0.0016662,0.0016719,60838000.0
2026-03-31 07:00:00,1774940400000,0.0016719,0.0016734,0.0016619,0.0016645,48850700.0
2026-03-31 07:15:00,1774941300000,0.0016645,0.0016647,0.0016567,0.0016623,66318000.0
2026-03-31 07:30:00,1774942200000,0.0016623,0.0016651,0.0016601,0.0016614,37578600.0
2026-03-31 07:45:00,1774943100000,0.0016614,0.0016649,0.0016596,0.001662,17307100.0
2026-03-31 08:00:00,1774944000000,0.001662,0.0016644,0.0016561,0.0016599,45605600.0
2026-03-31 08:15:00,1774944900000,0.0016599,0.0016655,0.0016592,0.0016626,17296200.0
2026-03-31 08:30:00,1774945800000,0.0016626,0.0016626,0.0016467,0.0016478,202575000.0
2026-03-31 08:45:00,1774946700000,0.0016478,0.0016548,0.0016438,0.0016486,90504500.0
2026-03-31 09:00:00,1774947600000,0.0016486,0.0016486,0.001638,0.0016403,235284500.0
2026-03-31 09:15:00,1774948500000,0.0016403,0.0016418,0.00163,0.0016347,205309200.0
2026-03-31 09:30:00,1774949400000,0.0016347,0.0016371,0.0016233,0.0016275,369874600.0
2026-03-31 09:45:00,1774950300000,0.0016275,0.0016302,0.0016001,0.0016147,640602900.0
2026-03-31 10:00:00,1774951200000,0.0016147,0.0016231,0.0016127,0.0016205,175627400.0
2026-03-31 10:15:00,1774952100000,0.0016205,0.0016249,0.0016179,0.0016218,85311600.0
2026-03-31 10:30:00,1774953000000,0.0016218,0.0016233,0.0016161,0.0016181,131682100.0
2026-03-31 10:45:00,1774953900000,0.0016181,0.0016207,0.0016129,0.0016136,71139000.0
2026-03-31 11:00:00,1774954800000,0.0016136,0.0016282,0.0016126,0.0016282,219564100.0
2026-03-31 11:15:00,1774955700000,0.0016282,0.00164,0.0016263,0.0016328,182198000.0
2026-03-31 11:30:00,1774956600000,0.0016328,0.0016382,0.0016302,0.0016357,78507200.0
2026-03-31 11:45:00,1774957500000,0.0016357,0.0016386,0.0016332,0.0016342,42028400.0
2026-03-31 12:00:00,1774958400000,0.0016342,0.0016422,0.0016322,0.0016355,194018500.0
2026-03-31 12:15:00,1774959300000,0.0016355,0.0016399,0.0016305,0.0016368,172250900.0
2026-03-31 12:30:00,1774960200000,0.0016368,0.0016399,0.0016353,0.0016377,57393200.0
2026-03-31 12:45:00,1774961100000,0.0016377,0.0016406,0.0016315,0.0016334,57216300.0
2026-03-31 13:00:00,1774962000000,0.0016334,0.0016415,0.0016333,0.0016386,34661800.0
2026-03-31 13:15:00,1774962900000,0.0016386,0.0016418,0.001634,0.0016364,38101900.0
2026-03-31 13:30:00,1774963800000,0.0016364,0.0016493,0.0016362,0.0016425,120468400.0
2026-03-31 13:45:00,1774964700000,0.0016425,0.0016515,0.0016417,0.0016452,147376800.0
2026-03-31 14:00:00,1774965600000,0.0016452,0.0016531,0.0016383,0.0016459,207374200.0
2026-03-31 14:15:00,1774966500000,0.0016459,0.0016619,0.0016454,0.0016578,130844100.0
2026-03-31 14:30:00,1774967400000,0.0016578,0.0016587,0.0016388,0.0016424,59748900.0
2026-03-31 14:45:00,1774968300000,0.0016424,0.0016424,0.0016223,0.00163,196735300.0
2026-03-31 15:00:00,1774969200000,0.00163,0.0016472,0.00163,0.0016462,136586300.0
2026-03-31 15:15:00,1774970100000,0.0016462,0.0016484,0.0016364,0.0016378,71660000.0
2026-03-31 15:30:00,1774971000000,0.0016378,0.0016451,0.0016352,0.0016402,54300600.0
2026-03-31 15:45:00,1774971900000,0.0016402,0.0016411,0.001634,0.0016349,66097300.0
2026-03-31 16:00:00,1774972800000,0.0016349,0.0016419,0.0016342,0.0016408,39244500.0
2026-03-31 16:15:00,1774973700000,0.0016408,0.0016455,0.0016402,0.0016445,52029800.0
2026-03-31 16:30:00,1774974600000,0.0016445,0.0016687,0.0016372,0.0016576,282115400.0
2026-03-31 16:45:00,1774975500000,0.0016576,0.001672,0.0016522,0.0016701,203161800.0
2026-03-31 17:00:00,1774976400000,0.0016701,0.0016935,0.0016627,0.0016929,294219800.0
2026-03-31 17:15:00,1774977300000,0.0016929,0.0016975,0.0016812,0.001685,232660100.0
2026-03-31 17:30:00,1774978200000,0.001685,0.0016877,0.0016698,0.0016737,144711700.0
2026-03-31 17:45:00,1774979100000,0.0016737,0.0016737,0.0016611,0.0016654,91437700.0
2026-03-31 18:00:00,1774980000000,0.0016654,0.0016838,0.0016654,0.0016758,120104700.0
2026-03-31 18:15:00,1774980900000,0.0016758,0.0016758,0.0016649,0.0016697,76574100.0
2026-03-31 18:30:00,1774981800000,0.0016697,0.001672,0.0016668,0.0016683,18798000.0
2026-03-31 18:45:00,1774982700000,0.0016683,0.0016703,0.0016627,0.0016695,94061100.0
2026-03-31 19:00:00,1774983600000,0.0016695,0.0016786,0.0016675,0.0016753,164956400.0
2026-03-31 19:15:00,1774984500000,0.0016753,0.0016757,0.0016685,0.0016694,56096800.0
2026-03-31 19:30:00,1774985400000,0.0016694,0.0016701,0.0016657,0.001668,27865400.0
2026-03-31 19:45:00,1774986300000,0.001668,0.001672,0.0016676,0.0016699,33576400.0
2026-03-31 20:00:00,1774987200000,0.0016699,0.0016856,0.0016698,0.0016849,65368400.0
2026-03-31 20:15:00,1774988100000,0.0016849,0.0016849,0.0016745,0.0016769,66909800.0
2026-03-31 20:30:00,1774989000000,0.0016769,0.0016805,0.0016733,0.0016774,36546300.0
2026-03-31 20:45:00,1774989900000,0.0016774,0.0016813,0.001674,0.0016781,73725700.0
2026-03-31 21:00:00,1774990800000,0.0016781,0.0016787,0.0016669,0.0016747,149753300.0
2026-03-31 21:15:00,1774991700000,0.0016747,0.0016766,0.0016715,0.001675,13137300.0
2026-03-31 21:30:00,1774992600000,0.001675,0.0016768,0.0016654,0.0016666,26505000.0
2026-03-31 21:45:00,1774993500000,0.0016666,0.0016745,0.0016635,0.0016643,56027400.0
2026-03-31 22:00:00,1774994400000,0.0016643,0.0016652,0.001655,0.0016636,147509400.0
2026-03-31 22:15:00,1774995300000,0.0016636,0.0016706,0.0016636,0.0016661,55857500.0
2026-03-31 22:30:00,1774996200000,0.0016661,0.0016671,0.0016578,0.0016661,42054100.0
2026-03-31 22:45:00,1774997100000,0.0016661,0.0016661,0.0016617,0.0016637,30395000.0
2026-03-31 23:00:00,1774998000000,0.0016637,0.0016656,0.0016598,0.0016631,39955100.0
2026-03-31 23:15:00,1774998900000,0.0016631,0.001671,0.0016606,0.0016664,53523900.0
2026-03-31 23:30:00,1774999800000,0.0016664,0.0016708,0.001666,0.0016702,19227900.0
2026-03-31 23:45:00,1775000700000,0.0016702,0.0016763,0.0016675,0.0016755,41428500.0
2026-04-01 00:00:00,1775001600000,0.0016755,0.001679,0.0016678,0.0016711,91472100.0
2026-04-01 00:15:00,1775002500000,0.0016711,0.0016717,0.0016639,0.0016683,48378400.0
2026-04-01 00:30:00,1775003400000,0.0016683,0.0016694,0.0016598,0.0016694,56729100.0
2026-04-01 00:45:00,1775004300000,0.0016694,0.0016813,0.0016653,0.0016779,86763400.0
2026-04-01 01:00:00,1775005200000,0.0016779,0.0016799,0.0016719,0.0016759,53630500.0
2026-04-01 01:15:00,1775006100000,0.0016759,0.0016759,0.0016676,0.0016676,31640600.0
2026-04-01 01:30:00,1775007000000,0.0016676,0.001668,0.0016605,0.0016649,59483700.0
2026-04-01 01:45:00,1775007900000,0.0016649,0.0016649,0.0016562,0.0016564,40783300.0
2026-04-01 02:00:00,1775008800000,0.0016564,0.0016609,0.0016503,0.0016588,71639600.0
2026-04-01 02:15:00,1775009700000,0.0016588,0.0016588,0.0016402,0.0016451,227895800.0
2026-04-01 02:30:00,1775010600000,0.0016451,0.0016475,0.0016431,0.0016431,26569600.0
2026-04-01 02:45:00,1775011500000,0.0016431,0.0016457,0.0016415,0.0016427,63049800.0
2026-04-01 03:00:00,1775012400000,0.0016427,0.0016595,0.0016427,0.0016574,77939200.0
2026-04-01 03:15:00,1775013300000,0.0016574,0.0016584,0.0016535,0.0016546,36162600.0
2026-04-01 03:30:00,1775014200000,0.0016546,0.0016606,0.0016545,0.0016591,21263200.0
2026-04-01 03:45:00,1775015100000,0.0016591,0.0016676,0.0016591,0.001664,77362700.0
2026-04-01 04:00:00,1775016000000,0.001664,0.0016666,0.0016595,0.0016598,197278600.0
2026-04-01 04:15:00,1775016900000,0.0016598,0.0016629,0.0016579,0.0016601,34079700.0
2026-04-01 04:30:00,1775017800000,0.0016601,0.001668,0.0016589,0.0016656,36275800.0
2026-04-01 04:45:00,1775018700000,0.0016656,0.0016709,0.0016641,0.0016667,36970000.0
2026-04-01 05:00:00,1775019600000,0.0016667,0.0016701,0.0016612,0.0016698,56567900.0
2026-04-01 05:15:00,1775020500000,0.0016698,0.0016831,0.0016673,0.0016794,125241500.0
